Frame_ID,Marker_ID,Image_Path,X_min,Y_min,X_max,Y_max
1718,2,frame_01718.jpg,2466,1634,2513,1995
1719,2,frame_01719.jpg,2453,1630,2502,1989
1720,2,frame_01720.jpg,2439,1625,2486,1982
1721,2,frame_01721.jpg,2422,1620,2470,1977
1722,2,frame_01722.jpg,2404,1616,2453,1971
1723,2,frame_01723.jpg,2388,1614,2435,1968
1724,2,frame_01724.jpg,2369,1612,2417,1965
1725,2,frame_01725.jpg,2352,1619,2402,1963
1726,2,frame_01726.jpg,2338,1639,2385,1960
1727,2,frame_01727.jpg,2324,1649,2371,1960
1728,2,frame_01728.jpg,2312,1660,2358,1959
1729,2,frame_01729.jpg,2298,1668,2343,1956
1730,2,frame_01730.jpg,2286,1631,2331,1954
1731,2,frame_01731.jpg,2274,1605,2319,1952
1732,2,frame_01732.jpg,2262,1603,2306,1950
1733,2,frame_01733.jpg,2249,1600,2294,1947
1734,2,frame_01734.jpg,2238,1596,2283,1944
1735,2,frame_01735.jpg,2228,1590,2270,1941
1736,2,frame_01736.jpg,2215,1587,2259,1938
1737,2,frame_01737.jpg,2203,1584,2246,1933
1738,2,frame_01738.jpg,2191,1580,2234,1928
1739,2,frame_01739.jpg,2176,1575,2221,1923
1740,2,frame_01740.jpg,2166,1570,2208,1918
1741,2,frame_01741.jpg,2157,1565,2197,1911
1742,2,frame_01742.jpg,2149,1560,2189,1907
1743,2,frame_01743.jpg,2143,1556,2181,1901
1744,2,frame_01744.jpg,2135,1554,2173,1898
1745,2,frame_01745.jpg,2125,1551,2164,1895
1746,2,frame_01746.jpg,2113,1549,2151,1893
1747,2,frame_01747.jpg,2098,1548,2135,1891
1748,2,frame_01748.jpg,2080,1547,2118,1891
1749,2,frame_01749.jpg,2061,1548,2099,1891
1750,2,frame_01750.jpg,2044,1547,2082,1890
1751,2,frame_01751.jpg,2027,1546,2064,1890
1752,2,frame_01752.jpg,2015,1547,2052,1890
1753,2,frame_01753.jpg,2002,1546,2039,1889
1754,2,frame_01754.jpg,1990,1545,2027,1888
1755,2,frame_01755.jpg,1976,1546,2013,1888
1756,2,frame_01756.jpg,1963,1546,1999,1889
1757,2,frame_01757.jpg,1948,1547,1985,1890
1758,2,frame_01758.jpg,1933,1549,1969,1891
1759,2,frame_01759.jpg,1918,1550,1953,1892
1760,2,frame_01760.jpg,1902,1551,1937,1893
1761,2,frame_01761.jpg,1885,1552,1921,1893
1762,2,frame_01762.jpg,1869,1552,1905,1894
1763,2,frame_01763.jpg,1852,1551,1889,1893
1764,2,frame_01764.jpg,1836,1550,1874,1892
1765,2,frame_01765.jpg,1821,1548,1857,1889
1766,2,frame_01766.jpg,1806,1546,1843,1888
1767,2,frame_01767.jpg,1793,1544,1830,1885
1768,2,frame_01768.jpg,1780,1542,1816,1882
1769,2,frame_01769.jpg,1771,1539,1805,1878
1770,2,frame_01770.jpg,1765,1539,1798,1878
1771,2,frame_01771.jpg,1759,1543,1792,1883
1772,2,frame_01772.jpg,1746,1548,1780,1889
1773,2,frame_01773.jpg,1731,1552,1764,1894
1774,2,frame_01774.jpg,1715,1556,1749,1899
1775,2,frame_01775.jpg,1704,1559,1736,1901
1776,2,frame_01776.jpg,1688,1562,1723,1903
1777,2,frame_01777.jpg,1674,1565,1708,1907
1778,2,frame_01778.jpg,1662,1567,1696,1907
1779,2,frame_01779.jpg,1655,1568,1689,1910
1780,2,frame_01780.jpg,1649,1569,1683,1910
1781,2,frame_01781.jpg,1645,1569,1679,1911
1782,2,frame_01782.jpg,1635,1571,1671,1912
1783,2,frame_01783.jpg,1619,1573,1654,1915
1784,2,frame_01784.jpg,1600,1573,1635,1916
1785,2,frame_01785.jpg,1581,1573,1616,1915
1786,2,frame_01786.jpg,1563,1573,1597,1913
1787,2,frame_01787.jpg,1548,1572,1584,1912
1788,2,frame_01788.jpg,1536,1569,1572,1908
1789,2,frame_01789.jpg,1521,1566,1559,1906
1790,2,frame_01790.jpg,1522,1571,1558,1912
1791,2,frame_01791.jpg,1507,1573,1545,1914
1792,2,frame_01792.jpg,1506,1574,1543,1916
1793,2,frame_01793.jpg,1502,1575,1538,1916
1794,2,frame_01794.jpg,1496,1575,1531,1915
1795,2,frame_01795.jpg,1487,1574,1524,1916
1796,2,frame_01796.jpg,1479,1572,1516,1914
1797,2,frame_01797.jpg,1473,1570,1510,1911
1798,2,frame_01798.jpg,1468,1569,1505,1908
1799,2,frame_01799.jpg,1463,1566,1499,1906
1800,2,frame_01800.jpg,1463,1564,1501,1905
1801,2,frame_01801.jpg,1457,1562,1495,1902
1802,2,frame_01802.jpg,1456,1559,1494,1900
1803,2,frame_01803.jpg,1452,1557,1490,1897
1804,2,frame_01804.jpg,1444,1554,1482,1894
1805,2,frame_01805.jpg,1436,1552,1472,1890
1806,2,frame_01806.jpg,1426,1550,1463,1890
1807,2,frame_01807.jpg,1416,1549,1453,1886
1808,2,frame_01808.jpg,1408,1547,1442,1882
1809,2,frame_01809.jpg,1400,1543,1434,1879
1810,2,frame_01810.jpg,1393,1540,1427,1875
1811,2,frame_01811.jpg,1389,1537,1424,1873
1812,2,frame_01812.jpg,1388,1534,1425,1870
1813,2,frame_01813.jpg,1390,1532,1425,1867
1814,2,frame_01814.jpg,1393,1529,1429,1864
1815,2,frame_01815.jpg,1397,1525,1433,1860
1816,2,frame_01816.jpg,1399,1522,1435,1857
1817,2,frame_01817.jpg,1398,1521,1433,1853
1818,2,frame_01818.jpg,1394,1519,1429,1851
1819,2,frame_01819.jpg,217,1518,1422,1851
1820,2,frame_01820.jpg,1380,1518,1414,1850
1821,2,frame_01821.jpg,1371,1517,1405,1852
1822,2,frame_01822.jpg,1362,1517,1396,1851
1823,2,frame_01823.jpg,1355,1517,1389,1851
1824,2,frame_01824.jpg,1348,1517,1383,1849
1825,2,frame_01825.jpg,1344,1516,1379,1851
1826,2,frame_01826.jpg,1340,1516,1374,1853
1827,2,frame_01827.jpg,1336,1517,1370,1852
1828,2,frame_01828.jpg,1332,1517,1368,1852
1829,2,frame_01829.jpg,1326,1517,1359,1852
1830,2,frame_01830.jpg,1318,1517,1352,1851
1831,2,frame_01831.jpg,1309,1516,1342,1851
1832,2,frame_01832.jpg,1299,1515,1335,1850
1833,2,frame_01833.jpg,1288,1514,1323,1847
1834,2,frame_01834.jpg,1279,1511,1315,1849
1835,2,frame_01835.jpg,1272,1509,1308,1843
1836,2,frame_01836.jpg,1267,1507,1304,1843
1837,2,frame_01837.jpg,1263,1505,1298,1839
1838,2,frame_01838.jpg,1258,1504,1292,1835
1839,2,frame_01839.jpg,1254,1502,1291,1834
1840,2,frame_01840.jpg,1252,1500,1286,1832
1841,2,frame_01841.jpg,1253,1499,1287,1830
1842,2,frame_01842.jpg,1257,1497,1290,1826
1843,2,frame_01843.jpg,1264,1495,1296,1825
1844,2,frame_01844.jpg,1270,1493,1304,1823
1845,2,frame_01845.jpg,1278,1493,1313,1825
1846,2,frame_01846.jpg,1284,1494,1319,1824
1847,2,frame_01847.jpg,1287,1496,1321,1825
1848,2,frame_01848.jpg,1284,1497,1318,1827
1849,2,frame_01849.jpg,1278,1497,1313,1828
1850,2,frame_01850.jpg,1268,1497,1304,1827
1851,2,frame_01851.jpg,1260,1496,1293,1824
1852,2,frame_01852.jpg,1252,1492,1285,1822
1853,2,frame_01853.jpg,1246,1491,1277,1817
1854,2,frame_01854.jpg,1241,1489,1273,1814
1855,2,frame_01855.jpg,1235,1485,1269,1810
1856,2,frame_01856.jpg,1230,1483,1262,1807
1857,2,frame_01857.jpg,1221,1479,1254,1804
1858,2,frame_01858.jpg,1212,1476,1247,1801
1859,2,frame_01859.jpg,1205,1474,1237,1798
1860,2,frame_01860.jpg,1194,1472,1228,1795
1861,2,frame_01861.jpg,1189,1469,1222,1792
1862,2,frame_01862.jpg,1184,1467,1218,1788
1863,2,frame_01863.jpg,1182,1463,1217,1783
1864,2,frame_01864.jpg,1179,1459,1213,1780
1865,2,frame_01865.jpg,1178,1456,1212,1776
1866,2,frame_01866.jpg,1176,1453,1209,1773
1867,2,frame_01867.jpg,1171,1450,1205,1768
1868,2,frame_01868.jpg,1165,1448,1198,1767
1869,2,frame_01869.jpg,1154,1446,1190,1765
1870,2,frame_01870.jpg,1144,1445,1179,1764
1871,2,frame_01871.jpg,1130,1445,1164,1765
1872,2,frame_01872.jpg,1115,1446,1150,1767
1873,2,frame_01873.jpg,1100,1447,1138,1768
1874,2,frame_01874.jpg,1087,1448,1126,1768
1875,2,frame_01875.jpg,1074,1449,1111,1767
1876,2,frame_01876.jpg,1066,1447,1102,1767
1877,2,frame_01877.jpg,1060,1446,1098,1767
1878,2,frame_01878.jpg,1060,1444,1097,1764
1879,2,frame_01879.jpg,1062,1441,1099,1759
1880,2,frame_01880.jpg,1064,1438,1101,1755
1881,2,frame_01881.jpg,1064,1436,1100,1751
1882,2,frame_01882.jpg,1063,1432,1100,1747
1883,2,frame_01883.jpg,1058,1429,1093,1744
1884,2,frame_01884.jpg,1050,1427,1087,1742
1885,2,frame_01885.jpg,1042,1424,1079,1741
1886,2,frame_01886.jpg,1030,1423,1067,1740
1887,2,frame_01887.jpg,1018,1423,1057,1739
1888,2,frame_01888.jpg,1007,1424,1045,1739
1889,2,frame_01889.jpg,996,1424,1036,1739
1890,2,frame_01890.jpg,988,1424,1028,1739
1891,2,frame_01891.jpg,981,1423,1021,1739
1892,2,frame_01892.jpg,973,1421,1012,1738
1893,2,frame_01893.jpg,968,1422,1007,1738
1894,2,frame_01894.jpg,964,1423,1003,1737
1895,2,frame_01895.jpg,960,1422,1000,1735
1896,2,frame_01896.jpg,957,1422,995,1735
1897,2,frame_01897.jpg,954,1421,993,1735
1898,2,frame_01898.jpg,954,1421,993,1734
1899,2,frame_01899.jpg,951,1420,990,1733
1900,2,frame_01900.jpg,949,1420,987,1732
1901,2,frame_01901.jpg,944,1418,983,1732
1902,2,frame_01902.jpg,938,1418,977,1732
1903,2,frame_01903.jpg,932,1419,971,1730
1904,2,frame_01904.jpg,925,1420,964,1731
1905,2,frame_01905.jpg,916,1421,954,1731
1906,2,frame_01906.jpg,906,1423,946,1734
1907,2,frame_01907.jpg,898,1424,937,1735
1908,2,frame_01908.jpg,891,1426,930,1737
1909,2,frame_01909.jpg,885,1425,924,1737
1910,2,frame_01910.jpg,882,1426,921,1738
1911,2,frame_01911.jpg,879,1427,918,1738
1912,2,frame_01912.jpg,878,1425,917,1736
1913,2,frame_01913.jpg,878,1424,916,1734
1914,2,frame_01914.jpg,878,1422,916,1732
1915,2,frame_01915.jpg,877,1421,915,1731
1916,2,frame_01916.jpg,876,1421,914,1729
1917,2,frame_01917.jpg,875,1421,911,1729
1918,2,frame_01918.jpg,870,1422,908,1729
1919,2,frame_01919.jpg,865,1425,902,1732
1920,2,frame_01920.jpg,857,1425,895,1733
1921,2,frame_01921.jpg,848,1427,887,1735
1922,2,frame_01922.jpg,839,1427,878,1734
1923,2,frame_01923.jpg,830,1428,869,1735
1924,2,frame_01924.jpg,821,1426,860,1734
1925,2,frame_01925.jpg,814,1425,853,1731
1926,2,frame_01926.jpg,806,1423,846,1802
1927,2,frame_01927.jpg,800,1421,840,1726
1928,2,frame_01928.jpg,795,1417,834,1723
1929,2,frame_01929.jpg,789,1414,831,1718
1930,2,frame_01930.jpg,789,1410,829,1715
1931,2,frame_01931.jpg,779,1412,820,1716
1932,2,frame_01932.jpg,764,1415,804,1721
1933,2,frame_01933.jpg,754,1416,794,1721
1934,2,frame_01934.jpg,745,1415,788,1721
1935,2,frame_01935.jpg,733,1415,775,1720
1936,2,frame_01936.jpg,723,1415,765,1719
1937,2,frame_01937.jpg,711,1415,753,1718
1938,2,frame_01938.jpg,704,1412,745,1716
1939,2,frame_01939.jpg,697,1410,738,1714
1940,2,frame_01940.jpg,689,1408,730,1711
1941,2,frame_01941.jpg,680,1406,723,1709
1942,2,frame_01942.jpg,668,1405,712,1709
1943,2,frame_01943.jpg,657,1404,701,1708
1944,2,frame_01944.jpg,643,1403,687,1708
1945,2,frame_01945.jpg,626,1402,671,1708
1946,2,frame_01946.jpg,608,1401,654,1707
1947,2,frame_01947.jpg,592,1399,639,1706
1948,2,frame_01948.jpg,580,1398,627,1702
1949,2,frame_01949.jpg,572,1395,618,1699
1950,2,frame_01950.jpg,564,1393,610,1698
1951,2,frame_01951.jpg,560,1392,606,1696
1952,2,frame_01952.jpg,557,1390,604,1694
1953,2,frame_01953.jpg,554,1390,602,1693
1954,2,frame_01954.jpg,548,1388,595,1692
1955,2,frame_01955.jpg,538,1388,586,1691
1956,2,frame_01956.jpg,525,1388,572,1692
1957,2,frame_01957.jpg,507,1388,556,1692
1958,2,frame_01958.jpg,488,1389,539,1693
1959,2,frame_01959.jpg,469,1389,520,1695
1960,2,frame_01960.jpg,449,1389,502,1695
1961,2,frame_01961.jpg,432,1388,488,1695
1962,2,frame_01962.jpg,418,1387,474,1693
1963,2,frame_01963.jpg,410,1385,466,1693
1964,2,frame_01964.jpg,403,1383,458,1690
1965,2,frame_01965.jpg,398,1382,452,1689
1966,2,frame_01966.jpg,391,1381,445,1685
1967,2,frame_01967.jpg,383,1379,437,1683
1968,2,frame_01968.jpg,379,1377,432,1680
1969,2,frame_01969.jpg,373,1375,427,1678
1970,2,frame_01970.jpg,369,1374,422,1677
1971,2,frame_01971.jpg,368,1373,420,1675
1972,2,frame_01972.jpg,368,1371,420,1674
1973,2,frame_01973.jpg,369,1371,421,1674
1974,2,frame_01974.jpg,370,1373,422,1674
1975,2,frame_01975.jpg,370,1374,422,1675
1976,2,frame_01976.jpg,368,1377,420,1678
1977,2,frame_01977.jpg,365,1379,416,1681
1978,2,frame_01978.jpg,359,1382,411,1684
1979,2,frame_01979.jpg,353,1386,407,1687
1980,2,frame_01980.jpg,351,1388,406,1691
1981,2,frame_01981.jpg,356,1390,409,1692
1982,2,frame_01982.jpg,368,1393,419,1694
1983,2,frame_01983.jpg,382,1396,431,1697
1984,2,frame_01984.jpg,397,1399,445,1700
1985,2,frame_01985.jpg,411,1403,458,1703
1986,2,frame_01986.jpg,418,1405,467,1704
1987,2,frame_01987.jpg,425,1407,471,1706
1988,2,frame_01988.jpg,426,1408,473,1706
1989,2,frame_01989.jpg,425,1408,471,1706
1990,2,frame_01990.jpg,424,1408,470,1705
1991,2,frame_01991.jpg,421,1407,467,1703
1992,2,frame_01992.jpg,419,1406,466,1701
1993,2,frame_01993.jpg,415,1404,462,1700
1994,2,frame_01994.jpg,412,1401,458,1698
1995,2,frame_01995.jpg,406,1398,452,1693
1996,2,frame_01996.jpg,398,1396,444,1691
1997,2,frame_01997.jpg,386,1394,433,1687
1998,2,frame_01998.jpg,373,1392,421,1685
1999,2,frame_01999.jpg,358,1391,406,1683
2000,2,frame_02000.jpg,344,1390,392,1683
2001,2,frame_02001.jpg,330,1389,378,1683
2002,2,frame_02002.jpg,319,1389,368,1683
2003,2,frame_02003.jpg,307,1390,356,1686
2004,2,frame_02004.jpg,297,1391,349,1689
2005,2,frame_02005.jpg,286,1393,337,1690
2006,2,frame_02006.jpg,275,1395,326,1693
2007,2,frame_02007.jpg,262,1397,315,1694
2008,2,frame_02008.jpg,247,1399,300,1697
2009,2,frame_02009.jpg,231,1401,284,1699
2010,2,frame_02010.jpg,213,1404,264,1702
2011,2,frame_02011.jpg,193,1405,249,1705
2012,2,frame_02012.jpg,178,1405,233,1706
2013,2,frame_02013.jpg,167,1405,223,1706
2014,2,frame_02014.jpg,157,1404,213,1705
2015,2,frame_02015.jpg,147,1403,203,1702
2016,2,frame_02016.jpg,134,1401,192,1702
2017,2,frame_02017.jpg,119,1400,177,1699
2018,2,frame_02018.jpg,99,1398,158,1701
2019,2,frame_02019.jpg,75,1399,136,1700
2020,2,frame_02020.jpg,49,1401,111,1703
2021,2,frame_02021.jpg,22,1403,88,1707
2022,2,frame_02022.jpg,0,1405,68,1710
2023,2,frame_02023.jpg,0,1408,43,1712
2024,2,frame_02024.jpg,0,1413,20,1611
2025,3,frame_02025.jpg,1113,1492,1150,1824
2026,3,frame_02026.jpg,1100,1494,1135,1826
2027,3,frame_02027.jpg,1086,1498,1124,1829
2028,3,frame_02028.jpg,1072,1501,1110,1833
2029,3,frame_02029.jpg,1060,1504,1097,1835
2030,3,frame_02030.jpg,1049,1506,1086,1837
2031,3,frame_02031.jpg,1039,1507,1076,1839
2032,3,frame_02032.jpg,1031,1507,1069,1840
2033,3,frame_02033.jpg,1025,1509,1062,1841
2034,3,frame_02034.jpg,1017,1509,1055,1840
2035,3,frame_02035.jpg,1012,1509,1050,1841
2036,3,frame_02036.jpg,1009,1508,1045,1840
2037,3,frame_02037.jpg,1003,1507,1041,1839
2038,3,frame_02038.jpg,1001,1506,1040,1837
2039,3,frame_02039.jpg,998,1506,1037,1837
2040,3,frame_02040.jpg,995,1505,1031,1836
2041,3,frame_02041.jpg,992,1506,1028,1835
2042,3,frame_02042.jpg,988,1506,1025,1834
2043,3,frame_02043.jpg,985,1507,1021,1835
2044,3,frame_02044.jpg,985,1508,1021,1836
2045,3,frame_02045.jpg,983,1509,1019,1838
2046,3,frame_02046.jpg,982,1511,1018,1840
2047,3,frame_02047.jpg,979,1513,1015,1842
2048,3,frame_02048.jpg,977,1515,1013,1843
2049,3,frame_02049.jpg,978,1517,1014,1845
2050,3,frame_02050.jpg,977,1520,1014,1849
2051,3,frame_02051.jpg,978,1524,1012,1853
2052,3,frame_02052.jpg,975,1529,1012,1858
2053,3,frame_02053.jpg,971,1534,1006,1862
2054,3,frame_02054.jpg,965,1539,999,1867
2055,3,frame_02055.jpg,952,1541,989,1871
2056,3,frame_02056.jpg,941,1545,978,1874
2057,3,frame_02057.jpg,928,1546,964,1875
2058,3,frame_02058.jpg,917,1545,951,1875
2059,3,frame_02059.jpg,908,1545,943,1873
2060,3,frame_02060.jpg,899,1544,934,1871
2061,3,frame_02061.jpg,891,1542,925,1871
2062,3,frame_02062.jpg,881,1541,917,1869
2063,3,frame_02063.jpg,873,1540,909,1867
2064,3,frame_02064.jpg,863,1539,898,1865
2065,3,frame_02065.jpg,853,1538,889,1863
2066,3,frame_02066.jpg,847,1537,884,1862
2067,3,frame_02067.jpg,840,1536,876,1861
2068,3,frame_02068.jpg,831,1536,866,1862
2069,3,frame_02069.jpg,821,1538,857,1862
2070,3,frame_02070.jpg,815,1539,851,1863
2071,3,frame_02071.jpg,807,1540,844,1865
2072,3,frame_02072.jpg,800,1541,836,1867
2073,3,frame_02073.jpg,788,1544,827,1870
2074,3,frame_02074.jpg,773,1546,812,1874
2075,3,frame_02075.jpg,758,1548,798,1876
2076,3,frame_02076.jpg,744,1549,785,1878
2077,3,frame_02077.jpg,735,1550,774,1878
2078,3,frame_02078.jpg,730,1551,770,1878
2079,3,frame_02079.jpg,725,1550,764,1878
2080,3,frame_02080.jpg,719,1550,758,1876
2081,3,frame_02081.jpg,712,1550,753,1876
2082,3,frame_02082.jpg,704,1548,742,1874
2083,3,frame_02083.jpg,691,1548,729,1873
2084,3,frame_02084.jpg,674,1548,714,1873
2085,3,frame_02085.jpg,655,1548,696,1875
2086,3,frame_02086.jpg,640,1548,681,1876
2087,3,frame_02087.jpg,625,1549,668,1877
2088,3,frame_02088.jpg,611,1551,653,1877
2089,3,frame_02089.jpg,595,1551,638,1879
2090,3,frame_02090.jpg,581,1551,624,1879
2091,3,frame_02091.jpg,567,1550,611,1879
2092,3,frame_02092.jpg,551,1550,595,1878
2093,3,frame_02093.jpg,535,1550,583,1879
2094,3,frame_02094.jpg,526,1549,573,1878
2095,3,frame_02095.jpg,523,1548,567,1876
2096,3,frame_02096.jpg,515,1547,561,1876
2097,3,frame_02097.jpg,515,1548,558,1875
2098,3,frame_02098.jpg,514,1546,560,1874
2099,3,frame_02099.jpg,517,1548,562,1874
2100,3,frame_02100.jpg,521,1547,565,1874
2101,3,frame_02101.jpg,524,1548,568,1874
2102,3,frame_02102.jpg,526,1549,570,1875
2103,3,frame_02103.jpg,530,1550,574,1876
2104,3,frame_02104.jpg,537,1551,580,1876
2105,3,frame_02105.jpg,548,1554,589,1877
2106,3,frame_02106.jpg,558,1556,598,1879
2107,3,frame_02107.jpg,565,1560,606,1882
2108,3,frame_02108.jpg,567,1563,607,1885
2109,3,frame_02109.jpg,564,1566,604,1888
2110,3,frame_02110.jpg,556,1567,594,1888
2111,3,frame_02111.jpg,543,1569,584,1891
2112,3,frame_02112.jpg,531,1568,573,1892
2113,3,frame_02113.jpg,524,1568,564,1890
2114,3,frame_02114.jpg,525,1566,565,1888
2115,3,frame_02115.jpg,530,1563,569,1884
2116,3,frame_02116.jpg,535,1561,574,1879
2117,3,frame_02117.jpg,545,1558,582,1875
2118,3,frame_02118.jpg,549,1556,586,1872
2119,3,frame_02119.jpg,550,1553,589,1868
2120,3,frame_02120.jpg,549,1552,588,1866
2121,3,frame_02121.jpg,545,1550,583,1865
2122,3,frame_02122.jpg,537,1550,575,1866
2123,3,frame_02123.jpg,528,1552,564,1867
2124,3,frame_02124.jpg,520,1554,558,1871
2125,3,frame_02125.jpg,515,1556,553,1872
2126,3,frame_02126.jpg,510,1558,549,1873
2127,3,frame_02127.jpg,506,1560,545,1876
2128,3,frame_02128.jpg,501,1562,539,1878
2129,3,frame_02129.jpg,493,1563,532,1879
2130,3,frame_02130.jpg,484,1566,522,1881
2131,3,frame_02131.jpg,470,1568,509,1884
2132,3,frame_02132.jpg,455,1569,497,1886
2133,3,frame_02133.jpg,440,1570,483,1887
2134,3,frame_02134.jpg,424,1570,467,1889
2135,3,frame_02135.jpg,410,1569,452,1887
2136,3,frame_02136.jpg,399,1567,442,1885
2137,3,frame_02137.jpg,395,1564,436,1880
2138,3,frame_02138.jpg,390,1561,431,1877
2139,3,frame_02139.jpg,386,1558,428,1874
2140,3,frame_02140.jpg,382,1555,425,1869
2141,3,frame_02141.jpg,377,1553,418,1866
2142,3,frame_02142.jpg,369,1550,413,1864
2143,3,frame_02143.jpg,358,1549,402,1862
2144,3,frame_02144.jpg,342,1549,387,1863
2145,3,frame_02145.jpg,323,1549,370,1864
2146,3,frame_02146.jpg,299,1550,348,1867
2147,3,frame_02147.jpg,276,1552,326,1871
2148,3,frame_02148.jpg,257,1554,310,1873
2149,3,frame_02149.jpg,240,1556,291,1874
2150,3,frame_02150.jpg,227,1558,279,1876
2151,3,frame_02151.jpg,216,1560,269,1878
2152,3,frame_02152.jpg,211,1560,263,1878
2153,3,frame_02153.jpg,208,1559,261,1878
2154,3,frame_02154.jpg,202,1560,256,1877
2155,3,frame_02155.jpg,199,1561,252,1878
2156,3,frame_02156.jpg,190,1561,245,1878
2157,3,frame_02157.jpg,180,1562,235,1880
2158,3,frame_02158.jpg,167,1563,222,1881
2159,3,frame_02159.jpg,151,1564,208,1883
2160,3,frame_02160.jpg,134,1566,194,1885
2161,3,frame_02161.jpg,114,1567,176,1887
2162,3,frame_02162.jpg,98,1569,160,1891
2163,3,frame_02163.jpg,81,1570,145,1892
2164,3,frame_02164.jpg,68,1571,132,1893
2165,3,frame_02165.jpg,54,1571,121,1893
2166,3,frame_02166.jpg,47,1571,112,1893
2167,3,frame_02167.jpg,44,1571,108,1892
2168,3,frame_02168.jpg,43,1571,108,1892
2169,3,frame_02169.jpg,44,1570,108,1890
2170,3,frame_02170.jpg,50,1568,113,1887
2171,3,frame_02171.jpg,58,1567,120,1884
2172,3,frame_02172.jpg,72,1566,131,1883
2173,3,frame_02173.jpg,82,1566,141,1881
2174,3,frame_02174.jpg,90,1568,147,1881
2175,3,frame_02175.jpg,92,1571,149,1884
2176,3,frame_02176.jpg,87,1575,144,1889
2177,3,frame_02177.jpg,82,1578,139,1892
2178,3,frame_02178.jpg,81,1581,138,1894
2179,3,frame_02179.jpg,85,1581,140,1894
2180,3,frame_02180.jpg,92,1582,146,1894
2181,3,frame_02181.jpg,101,1581,156,1893
2182,3,frame_02182.jpg,111,1580,164,1889
2183,3,frame_02183.jpg,122,1577,173,1884
2184,3,frame_02184.jpg,132,1573,183,1880
2185,3,frame_02185.jpg,139,1571,189,1876
2186,3,frame_02186.jpg,141,1567,190,1873
2187,3,frame_02187.jpg,141,1566,188,1870
2188,3,frame_02188.jpg,132,1564,181,1871
2189,3,frame_02189.jpg,124,1564,173,1869
2190,3,frame_02190.jpg,110,1566,160,1872
2191,3,frame_02191.jpg,96,1570,146,1876
2192,3,frame_02192.jpg,83,1573,134,1879
2193,3,frame_02193.jpg,69,1577,120,1882
2194,3,frame_02194.jpg,53,1580,106,1885
2195,3,frame_02195.jpg,41,1581,94,1890
2196,3,frame_02196.jpg,25,1584,80,1893
2197,3,frame_02197.jpg,10,1586,68,1897
2198,3,frame_02198.jpg,0,1589,51,1900
2199,3,frame_02199.jpg,0,1590,38,1898
2200,3,frame_02200.jpg,0,1589,27,1889
2201,3,frame_02201.jpg,0,1588,15,1774
2202,4,frame_02202.jpg,2313,1636,2356,1998
2203,4,frame_02203.jpg,2300,1633,2344,1994
2204,4,frame_02204.jpg,2288,1630,2330,1990
2205,4,frame_02205.jpg,2278,1626,2320,1987
2206,4,frame_02206.jpg,2270,1622,2310,1981
2207,4,frame_02207.jpg,2263,1618,2304,1977
2208,4,frame_02208.jpg,2256,1615,2296,1972
2209,4,frame_02209.jpg,2245,1612,2286,1970
2210,4,frame_02210.jpg,2231,1609,2270,1966
2211,4,frame_02211.jpg,2214,1606,2253,1963
2212,4,frame_02212.jpg,2198,1604,2237,1959
2213,4,frame_02213.jpg,2184,1601,2225,1956
2214,4,frame_02214.jpg,2172,1600,2213,1955
2215,4,frame_02215.jpg,2162,1599,2201,1954
2216,4,frame_02216.jpg,2151,1599,2189,1952
2217,4,frame_02217.jpg,2140,1599,2178,1953
2218,4,frame_02218.jpg,2128,1599,2168,1954
2219,4,frame_02219.jpg,2116,1600,2155,1954
2220,4,frame_02220.jpg,2102,1601,2139,1954
2221,4,frame_02221.jpg,2087,1602,2125,1956
2222,4,frame_02222.jpg,2071,1603,2109,1956
2223,4,frame_02223.jpg,2055,1603,2093,1956
2224,4,frame_02224.jpg,2039,1605,2075,1958
2225,4,frame_02225.jpg,2027,1606,2063,1959
2226,4,frame_02226.jpg,2015,1607,2050,1960
2227,4,frame_02227.jpg,2004,1608,2040,1961
2228,4,frame_02228.jpg,1994,1608,2031,1961
2229,4,frame_02229.jpg,1986,1609,2022,1962
2230,4,frame_02230.jpg,1979,1610,2015,1963
2231,4,frame_02231.jpg,1974,1611,2011,1964
2232,4,frame_02232.jpg,1968,1613,2005,1966
2233,4,frame_02233.jpg,1964,1616,2002,1970
2234,4,frame_02234.jpg,1959,1617,1997,1972
2235,4,frame_02235.jpg,1953,1619,1990,1974
2236,4,frame_02236.jpg,1947,1622,1986,1976
2237,4,frame_02237.jpg,1942,1623,1980,1977
2238,4,frame_02238.jpg,1937,1625,1976,1980
2239,4,frame_02239.jpg,1931,1628,1970,1982
2240,4,frame_02240.jpg,1923,1631,1962,1985
2241,4,frame_02241.jpg,1915,1633,1955,1986
2242,4,frame_02242.jpg,1906,1634,1946,1990
2243,4,frame_02243.jpg,1898,1636,1937,1992
2244,4,frame_02244.jpg,1885,1636,1923,1993
2245,4,frame_02245.jpg,1872,1637,1910,1992
2246,4,frame_02246.jpg,1857,1637,1895,1991
2247,4,frame_02247.jpg,1843,1634,1881,1991
2248,4,frame_02248.jpg,1830,1633,1868,1987
2249,4,frame_02249.jpg,1818,1632,1855,1985
2250,4,frame_02250.jpg,1809,1631,1846,1983
2251,4,frame_02251.jpg,1801,1630,1838,1982
2252,4,frame_02252.jpg,1794,1628,1830,1980
2253,4,frame_02253.jpg,1787,1628,1824,1979
2254,4,frame_02254.jpg,1779,1628,1817,1980
2255,4,frame_02255.jpg,1770,1628,1809,1980
